,user_id,item_id,rating
36182,291,369,0
3231,291,572,0
32451,291,941,1
60122,291,631,1
14475,291,143,0
98524,291,508,1
26170,291,140,1
49287,291,783,0
8526,291,365,0
8537,291,4,1
97186,291,833,0
1205,291,15,1
44193,291,597,0
92121,291,293,1
2883,291,159,1
1810,291,1139,0
24238,291,290,1
3458,291,324,0
49649,291,204,1
93300,291,577,0
5123,291,410,1
24067,291,706,0
6466,291,770,1
16911,291,1505,1
26681,291,546,0
98202,291,1047,0
29627,291,12,1
14193,291,356,1
78543,291,71,1
11737,292,56,1
20493,292,214,0
13364,292,144,1
6411,292,405,0
29351,292,180,1
13105,292,194,1
10976,292,173,1
23949,292,250,0
54809,292,64,1
668,292,661,1
6115,292,657,1
3713,292,324,0
6922,292,343,0
8514,292,479,1
26412,292,607,1
2848,292,86,1
46618,292,499,1
34661,292,528,1
28884,292,298,1
94002,292,165,1
36991,292,264,0
12473,292,234,1
20450,292,20,0
86121,292,331,1
9950,292,855,1
6932,292,252,0
95205,292,483,1
64936,292,603,1
9790,292,628,0
49150,292,491,1
24401,292,58,1
6943,292,919,1
16757,292,168,1
6824,292,429,1
16805,292,265,1
17836,292,705,1
58403,292,50,1
83838,292,472,0
9331,292,475,1
2479,292,195,1
9343,292,511,1
10955,292,654,1
15174,292,659,1
54816,292,248,1
18949,292,190,1
17601,292,125,0
12701,292,222,0
29260,292,209,1
66094,292,169,1
17701,292,127,1
2427,292,328,0
62356,292,486,1
47689,292,48,1
26236,292,156,1
12522,292,207,1
14439,292,320,1
35228,292,492,1
6743,292,124,1
32951,292,235,0
3805,292,132,1
36635,292,844,1
22041,292,24,1
84245,292,789,1
37220,292,1,1
6758,292,151,1
10746,292,1010,1
289,292,11,1
14749,292,535,0
79308,292,419,1
40182,292,1073,1
9034,292,226,1
16833,292,223,1
34378,292,98,1
5681,292,28,1
3229,292,653,1
11136,292,111,1
11811,292,423,1
59,292,515,1
5686,292,1039,1
52919,292,631,1
85010,292,228,1
3932,292,100,1
70239,292,181,1
24804,292,1142,1
98592,292,602,1
34269,292,748,0
73439,292,282,1
13080,292,300,1
18712,292,135,1
2860,292,276,1
26221,292,482,1
3764,292,10,1
99162,292,249,0
4268,292,525,1
3808,292,176,1
9594,292,484,1
17587,292,408,1
11303,292,79,1
3536,292,183,1
10892,292,118,0
38282,292,462,0
52868,292,96,1
6354,292,510,1
3833,292,488,1
58959,292,197,1
21907,292,153,1
42139,292,665,0
5411,292,1050,1
88446,292,203,1
209,292,174,1
60382,292,117,1
25323,292,523,1
925,292,9,1
64202,292,150,1
61643,292,115,1
7882,292,1014,0
11932,292,285,1
11580,292,83,1
54541,292,2,1
45558,292,199,1
85201,292,193,1
10574,292,288,0
855,292,589,1
21942,292,7,0
9290,293,208,0
3476,293,156,1
19290,293,924,0
11073,293,619,0
18136,293,649,1
8761,293,761,0
5438,293,188,0
29092,293,651,0
7820,293,228,0
13632,293,255,0
58989,293,528,1
98699,293,502,0
6593,293,1101,0
10359,293,479,1
45317,293,192,1
4112,293,195,0
29056,293,133,0
17722,293,328,0
33103,293,678,0
58292,293,316,0
16801,293,739,0
4115,293,566,0
48688,293,1421,0
4998,293,647,1
34822,293,294,0
2501,293,629,0
48627,293,780,0
17324,293,280,0
21526,293,491,1
6919,293,447,1
9719,293,425,1
88982,293,117,0
32713,293,544,0
54254,293,589,1
46232,293,180,1
28730,293,252,0
24862,293,1208,0
66241,293,1135,0
5998,293,553,0
35797,293,230,0
27178,293,660,0
59385,293,97,1
94239,293,558,0
484,293,770,0
10137,293,445,1
23089,293,240,0
30351,293,204,0
1076,293,380,0
14825,293,1046,0
69401,293,1228,0
96123,293,98,1
19503,293,22,0
6077,293,172,1
30245,293,636,1
69139,293,11,0
16990,293,430,0
20932,293,582,1
95932,293,628,0
17670,293,53,0
26960,293,939,0
25724,293,250,0
90633,293,73,0
25696,293,25,0
5090,293,461,0
10176,293,183,1
3022,293,167,0
60013,293,693,1
91929,293,432,1
33863,293,48,1
35700,293,1298,0
6810,293,153,1
14827,293,421,0
40903,293,1041,0
10935,293,91,0
79656,293,451,0
69226,293,513,1
15331,293,56,1
33665,293,70,0
53874,293,232,0
33568,293,283,0
28979,293,460,0
41355,293,393,0
2034,293,496,1
3612,293,705,1
58125,293,275,0
79674,293,51,0
38098,293,272,1
10560,293,642,0
23000,293,3,0
5201,293,194,1
1337,293,166,0
133,293,471,0
25146,293,7,0
47419,293,121,0
34487,293,483,1
25599,293,588,0
31167,293,211,1
31970,293,550,0
30314,293,497,1
68063,293,173,1
14303,293,627,0
5037,293,251,1
58250,293,150,0
9875,293,401,0
10553,293,155,0
4502,293,124,1
59048,293,663,0
6581,293,239,0
2065,293,779,0
34483,293,357,1
98782,293,94,0
6572,293,144,1
98267,293,45,1
25840,293,462,1
72445,293,185,1
58030,293,245,0
7744,293,322,0
8696,293,147,0
3298,293,1220,0
22077,293,416,1
98458,293,765,0
36605,293,492,1
23150,293,258,0
90681,293,66,0
17896,293,1042,0
10371,293,464,0
54869,293,213,0
84529,293,223,1
7741,293,23,1
13924,293,419,0
30086,293,177,1
35234,293,506,1
18794,293,637,0
4300,293,521,0
14157,293,751,0
11783,293,151,1
4301,293,849,0
63424,293,175,0
97400,293,122,0
11965,293,443,1
1865,293,79,0
5550,293,646,0
8375,293,405,0
17969,293,710,0
22774,293,809,0
24529,293,933,0
63190,293,571,0
63170,293,420,1
3383,293,227,0
10046,293,845,0
56608,293,317,1
1125,293,708,0
1694,293,132,1
8354,293,27,0
14483,293,866,0
7307,293,99,0
46838,293,265,0
4820,293,264,0
81492,293,85,0
21414,293,290,0
85478,293,284,0
19419,293,747,0
34948,293,233,0
16247,293,54,0
91334,293,712,0
17979,293,1017,0
7630,293,8,0
29835,293,14,0
7878,293,466,0
542,293,249,0
64098,293,100,1
5574,293,572,0
58698,293,469,1
27716,293,29,0
64089,293,235,0
11455,293,209,0
12185,293,64,1
23444,293,503,1
64016,293,429,1
6328,293,781,0
36045,293,49,0
8403,293,616,0
15077,293,632,0
11522,293,485,0
11446,293,583,0
36871,293,895,0
88706,293,411,0
7235,293,202,0
5813,293,300,0
27800,293,1229,0
23453,293,297,1
23780,293,856,0
28428,293,482,1
2056,293,748,0
103,293,685,0
4026,293,157,1
13006,293,16,0
29784,293,291,0
4869,293,514,1
62924,293,218,0
50342,293,686,0
44431,293,518,1
3527,293,484,1
8294,293,31,0
11379,293,139,0
28159,293,824,0
40301,293,77,0
37656,293,658,0
1047,293,137,0
57028,293,1333,1
95692,293,501,1
11834,293,92,1
2917,293,293,1
25472,293,684,0
22841,293,111,0
8252,293,679,0
6223,293,655,0
57056,293,4,1
4735,293,559,0
76341,293,96,0
14527,293,467,1
2247,293,346,0
57156,293,1209,0
7473,293,943,0
30769,293,403,0
42137,293,1286,1
29512,293,810,0
9446,293,1147,1
34346,293,248,0
47355,293,187,0
47611,293,789,0
4750,293,216,1
50842,293,527,1
11024,293,33,0
61589,293,152,1
3226,293,931,0
37770,293,81,1
96815,293,162,0
9271,293,82,1
62852,293,956,0
15563,293,366,0
57384,293,67,0
62805,293,455,0
10101,293,76,0
36078,293,1016,0
43629,293,404,1
10802,293,71,1
18170,293,426,0
29652,293,942,1
1165,293,325,0
23212,293,89,1
12669,293,435,1
56762,293,163,1
23608,293,955,0
28108,293,302,1
13796,293,603,1
42264,293,129,0
88050,293,315,0
76209,293,877,0
42054,293,234,1
434,293,135,1
21854,293,578,0
3999,293,1132,0
71233,293,1,0
3861,293,654,1
33719,293,196,1
738,293,423,0
8228,293,55,1
197,293,1267,0
34899,293,1311,0
28454,293,732,0
16902,293,298,1
90132,293,238,1
98016,293,1044,0
30566,293,941,0
1489,293,412,0
90108,293,410,0
82968,293,176,1
27378,293,433,0
28549,293,182,1
22612,293,742,0
65481,293,161,0
34846,293,198,1
3128,293,729,0
2985,293,724,0
83007,293,237,0
11254,293,1057,0
69941,293,143,1
65398,293,193,0
23254,293,62,0
28890,293,546,0
10702,293,474,1
5418,293,210,0
27424,293,160,1
13574,293,843,0
18703,293,1226,0
1922,293,605,0
65185,293,436,0
8874,293,2,0
11268,293,69,0
9652,293,158,0
11257,293,181,0
11271,293,504,1
30875,293,463,1
65535,293,217,0
49561,293,179,1
39076,293,159,0
8569,293,12,1
2212,293,288,0
6980,293,134,1
43411,293,200,1
78,293,5,0
49607,293,47,0
38029,293,286,0
31745,293,591,0
15847,293,347,0
52400,293,427,1
28570,293,15,0
2577,293,1161,0
90161,293,820,0
4198,293,87,1
44201,293,174,1
15838,293,1011,0
15835,293,1217,0
6997,293,257,0
40838,293,531,1
48238,293,568,1
26474,293,746,0
34514,293,356,0
80355,293,88,0
76516,293,229,0
39142,293,65,0
9089,293,871,0
12632,293,554,0
20451,293,26,0
6112,293,68,0
35428,293,222,0
22625,293,367,0
96403,293,1119,0
45488,293,1018,0
22668,293,313,1
29939,293,831,0
17373,293,206,1
76455,293,815,0
44739,293,638,1
5887,293,1098,0
49992,293,371,0
70247,293,168,1
17855,293,804,0
97712,293,507,1
34170,293,50,1
28874,293,1248,0
4456,293,386,0
17892,293,226,0
2629,293,665,0
6380,293,282,0
3344,293,148,0
18792,293,653,1
26337,293,38,0
99581,293,509,0
13716,293,215,1
40662,293,402,0
33796,293,199,1
42557,293,17,0
20296,293,549,0
41917,293,273,1
10008,293,720,0
39617,293,1048,0
12942,293,414,1
2630,293,36,0
12092,293,977,0
39724,293,715,0
59527,293,285,1
83579,293,1264,0
51177,293,468,0
5762,293,125,0
7084,293,657,1
98954,293,303,1
87684,293,696,0
1750,293,39,0
26402,293,165,0
41628,293,186,0
49892,293,510,0
39358,293,203,0
9990,293,164,1
10881,293,480,1
98973,293,28,0
99501,293,127,1
14028,294,125,0
33035,294,50,1
608,294,931,0
47970,294,1012,1
49390,294,1254,0
87417,294,455,0
91662,294,21,0
50107,294,1089,0
93897,294,354,0
33063,294,928,0
30542,294,298,1
33459,294,682,0
33809,294,546,1
32039,294,1081,0
43695,294,313,1
32525,294,237,1
11043,294,355,1
45622,294,879,1
20913,294,122,0
53077,294,324,1
18260,294,358,0
10714,294,742,1
14107,294,1013,0
48910,294,535,1
22211,294,472,0
32905,294,291,0
47716,294,827,0
14244,294,475,1
46871,294,252,1
1585,294,282,0
32124,294,269,1
10184,294,248,1
9172,294,689,0
90980,294,255,0
52952,294,181,1
48217,294,743,0
10852,294,346,0
21345,294,1088,0
50868,294,323,0
3211,294,288,1
32692,294,121,1
14252,294,895,1
18239,294,825,0
13813,294,300,1
89298,294,293,1
44428,294,1011,0
93879,294,520,1
9624,294,826,0
3640,294,539,1
1958,294,127,1
6383,294,547,0
37696,294,249,1
23679,294,332,0
18898,294,749,0
2338,294,676,0
6817,294,7,1
77701,294,257,0
96961,294,333,1
60090,294,1014,0
40840,294,148,0
61720,294,286,1
26095,294,619,0
11922,294,105,0
1442,294,508,1
241,294,109,1
43099,294,111,1
99493,294,405,1
6861,294,299,0
60702,294,538,1
58189,294,254,0
15462,294,1016,1
17123,294,823,0
64649,294,276,1
56676,294,123,1
15507,294,322,0
83205,294,334,1
64087,294,281,0
74736,294,881,0
70234,294,986,0
96365,294,295,1
11275,294,79,1
30172,294,331,1
5285,294,678,0
99095,294,1047,0
54804,294,117,1
96333,294,294,1
6750,294,250,1
5279,294,1067,1
83383,294,1,1
4493,294,120,0
7223,294,264,0
359,294,271,1
56403,294,597,0
58984,294,268,1
24574,294,363,0
98412,294,328,1
4577,294,10,0
6666,294,118,0
71340,294,93,1
36821,294,100,1
12925,294,1007,1
17305,294,902,1
17466,294,343,1
4999,294,876,0
8157,294,325,0
8158,294,471,1
55765,294,831,0
4996,294,483,1
1444,294,930,0
40520,294,1134,0
24725,294,752,0
15043,294,751,1
7017,294,327,0
69865,294,840,0
13344,294,260,1
80489,294,515,1
17498,294,1161,0
61013,294,301,1
42894,294,151,1
23488,294,347,1
8216,294,147,1
98124,294,829,0
7550,294,603,1
24764,294,307,0
15057,294,926,0
99344,294,342,0
37425,294,235,0
1044,294,1245,0
4413,294,979,0
19777,294,1132,1
72140,294,1028,0
27122,294,413,0
60756,294,273,0
26845,294,410,1
20415,294,1079,0
12466,294,350,1
19758,294,406,0
2127,294,1199,0
24453,294,476,0
2500,294,222,1
30037,294,240,0
11743,294,411,0
65032,294,258,0
24372,294,340,1
16556,294,245,0
11137,294,748,0
15393,294,246,1
8716,294,544,1
5395,294,24,1
84719,294,872,1
22718,295,660,1
41043,295,357,1
13680,295,183,0
96505,295,132,1
47976,295,222,1
53167,295,79,1
10740,295,157,1
3172,295,727,1
13035,295,318,1
69417,295,1297,1
60959,295,83,1
60941,295,50,1
9367,295,737,1
51144,295,100,1
788,295,190,1
69739,295,511,1
21247,295,729,1
5878,295,843,1
42551,295,790,0
4641,295,493,1
16891,295,642,1
35988,295,427,1
21984,295,1473,1
2786,295,151,1
51327,295,743,1
10430,295,162,1
60262,295,227,1
15304,295,88,1
30650,295,22,1
73947,295,461,1
83030,295,232,0
30701,295,403,1
602,295,961,1
4328,295,423,1
1494,295,172,1
5478,295,624,1
13476,295,946,0
3478,295,173,1
43882,295,381,1
24817,295,43,1
22130,295,229,1
37547,295,629,1
42337,295,497,1
15115,295,174,1
29620,295,513,1
85283,295,143,1
37509,295,208,1
6193,295,401,0
95614,295,56,1
8298,295,154,1
14643,295,504,1
52477,295,168,1
262,295,218,1
43752,295,809,1
25826,295,60,1
18646,295,290,1
57096,295,451,1
11451,295,82,1
8193,295,485,1
4350,295,966,1
9025,295,1135,1
25733,295,161,1
29514,295,417,1
21053,295,420,1
60021,295,735,1
36312,295,204,1
43910,295,465,1
29796,295,105,1
5882,295,1503,0
28775,295,738,1
24459,295,230,1
24464,295,158,1
31117,295,202,1
41146,295,561,1
14171,295,1188,0
3916,295,4,1
41162,295,265,1
33581,295,431,1
7867,295,210,1
22242,295,217,1
94160,295,582,1
9150,295,68,1
19048,295,371,1
28837,295,527,1
42444,295,382,1
37792,295,559,1
9229,295,419,1
13432,295,1170,1
29000,295,421,1
30995,295,137,1
8349,295,1446,1
6236,295,1040,0
45683,295,70,1
21033,295,238,1
84257,295,11,1
3143,295,67,1
1496,295,235,1
18618,295,115,1
26580,295,118,0
15425,295,747,1
1378,295,72,1
27067,295,631,1
11173,295,7,1
4158,295,722,1
21618,295,181,1
6798,295,1459,1
15678,295,133,1
31548,295,95,1
21125,295,965,1
7241,295,1221,1
4824,295,588,1
57246,295,71,1
18092,295,1039,1
13083,295,1028,1
39980,295,97,1
19885,295,648,1
97238,295,416,1
14038,295,86,1
466,295,194,1
2322,295,73,1
50357,295,794,1
6715,295,412,0
90703,295,941,1
19584,295,142,1
46161,295,84,0
44490,295,237,1
9543,295,215,1
40098,295,65,1
7384,295,1401,1
28061,295,125,1
66875,295,1,1
4786,295,736,1
23841,295,188,0
12812,295,570,0
9697,295,226,1
2265,295,47,1
5667,295,378,1
15812,295,159,1
20890,295,386,1
43262,295,216,1
54256,295,89,1
66174,295,52,1
38987,295,196,1
30350,295,134,1
75394,295,209,1
38950,295,213,1
35591,295,96,0
15776,295,42,0
2607,295,483,1
35603,295,109,1
38887,295,228,1
27535,295,705,1
64780,295,470,0
20868,295,720,1
38859,295,69,1
9627,295,498,1
10723,295,602,1
12073,295,241,1
10725,295,98,1
12249,295,53,0
46475,295,186,1
86763,295,1050,1
13832,295,655,1
11163,295,997,0
74562,295,402,1
10156,295,1115,1
16045,295,414,1
7449,295,25,1
10566,295,164,1
19543,295,94,1
731,295,739,1
68519,295,951,1
6648,295,153,1
10830,295,1133,1
10591,295,450,1
5178,295,404,1
18350,295,435,1
78739,295,449,1
68344,295,144,1
13785,295,380,1
10816,295,812,1
8498,295,99,1
74285,295,546,1
40549,295,740,1
53539,295,155,1
32659,295,121,1
23537,295,91,1
19533,295,191,1
18810,295,395,1
2211,295,704,1
733,295,39,1
7520,295,102,1
15524,295,389,1
50834,295,385,1
19967,295,496,1
4201,295,405,1
38901,296,1284,1
4403,296,961,1
22967,296,55,1
31822,296,294,0
27494,296,61,0
61562,296,7,1
14608,296,284,1
9912,296,172,1
18951,296,652,1
25933,296,79,1
41816,296,304,0
16130,296,45,1
9432,296,238,1
9342,296,277,1
99286,296,137,1
41847,296,289,0
402,296,20,1
91660,296,1251,1
77042,296,13,0
26589,296,523,1
3286,296,272,1
85060,296,153,1
6554,296,948,0
3290,296,510,1
9676,296,846,0
22874,296,357,1
13171,296,204,1
78731,296,632,1
24024,296,293,1
34978,296,251,1
2079,296,248,1
49730,296,50,1
80212,296,194,1
15865,296,240,0
52576,296,256,1
65321,296,11,1
29400,296,528,1
40478,296,111,0
6492,296,654,1
49384,296,313,1
37395,296,144,1
21724,296,191,1
37336,296,515,1
97753,296,23,1
98270,296,209,1
91182,296,696,1
48608,296,628,1
90828,296,462,1
38549,296,282,1
3898,296,427,1
23719,296,287,1
40017,296,688,0
6389,296,1142,1
78266,296,244,0
62255,296,181,1
3563,296,275,1
14518,296,121,1
26937,296,180,1
12497,296,475,1
10006,296,281,0
2506,296,48,1
60074,296,1,1
62696,296,483,1
81716,296,250,0
90735,296,659,1
317,296,508,1
10605,296,298,0
14519,296,482,1
4565,296,1009,0
19580,296,269,1
38498,296,1160,1
71051,296,285,1
96135,296,498,1
67448,296,114,1
11846,296,56,1
2279,296,258,1
7486,296,255,0
6845,296,685,1
6703,296,279,1
88986,296,514,1
9130,296,10,0
6171,296,950,1
13309,296,117,0
11517,296,923,1
10575,296,750,1
4445,296,544,1
309,296,705,1
18961,296,89,1
28641,296,199,1
23837,296,198,1
10576,296,484,1
27016,296,303,1
4459,296,32,1
19617,296,435,1
10897,296,210,0
24156,296,100,1
12007,296,274,1
9590,296,485,1
1642,296,855,1
14300,296,845,1
81477,296,469,1
49588,296,1007,1
52880,296,19,1
1131,296,222,1
10172,296,151,0
92080,296,187,1
3067,296,286,1
25709,296,259,0
5562,296,1073,1
4118,296,83,1
5563,296,96,1
11232,296,504,1
55414,296,301,1
12725,296,963,1
11033,296,22,1
17581,296,268,1
8842,296,98,1
32878,296,237,1
86942,296,150,0
53112,296,297,1
988,296,228,1
22222,296,521,1
8359,296,455,0
12700,296,124,1
25057,296,125,1
46588,296,127,1
75253,296,211,1
1314,296,429,1
13687,296,815,0
85531,296,898,1
42951,296,221,1
8323,296,15,0
76754,296,9,1
42268,296,186,0
10338,296,14,1
14893,296,24,0
17550,296,309,0
57161,296,315,1
2335,296,242,1
25728,296,663,1
76090,296,276,1
87125,296,246,1
43219,296,480,1
22291,296,257,1
6011,296,292,1
14898,296,179,1
17604,296,134,1
82652,297,34,0
20008,297,69,0
15971,297,95,0
51761,297,27,0
82704,297,479,1
4529,297,282,0
6299,297,98,1
35725,297,1073,0
20551,297,271,0
75728,297,367,0
12317,297,269,1
16223,297,183,1
1935,297,182,0
19025,297,70,1
25271,297,430,0
5297,297,515,1
34680,297,55,1
74761,297,196,1
34900,297,288,0
9857,297,143,1
5501,297,97,1
20150,297,53,0
17561,297,201,1
12742,297,245,0
1087,297,234,0
17797,297,1014,0
63067,297,210,1
83807,297,751,1
16239,297,231,0
91415,297,1136,0
5356,297,678,0
52027,297,111,0
58766,297,228,0
44678,297,984,0
8347,297,235,0
35667,297,191,0
18497,297,137,1
39629,297,347,0
31896,297,13,0
25600,297,154,1
58902,297,156,1
1605,297,588,1
5197,297,699,1
96111,297,284,1
12515,297,195,0
1081,297,275,1
13999,297,748,0
22075,297,508,1
19287,297,118,0
5917,297,629,0
71141,297,124,1
26953,297,237,1
7232,297,50,1
15419,297,1007,1
870,297,57,1
3350,297,216,1
10052,297,257,0
27797,297,258,1
3777,297,443,0
90644,297,659,1
28810,297,298,1
10612,297,705,0
19906,297,222,1
20418,297,447,1
37903,297,455,1
78398,297,527,1
10275,297,173,1
10533,297,1217,0
28291,297,117,1
2785,297,286,1
94776,297,690,1
12475,297,267,0
37953,297,109,1
33111,297,11,1
16064,297,108,1
34821,297,268,1
40958,297,419,0
61974,297,498,0
5170,297,12,1
15371,297,204,0
7668,297,79,0
13311,297,209,1
7673,297,864,0
95358,297,338,0
3386,297,202,0
6460,297,56,1
40375,297,752,1
61798,297,28,1
16683,297,129,1
30576,297,83,1
2003,297,307,1
24924,297,302,1
16031,297,128,1
26501,297,514,0
43426,297,750,1
4550,297,692,0
18274,297,435,0
4705,297,176,1
10249,297,102,0
51562,297,42,0
8582,297,116,1
59864,297,92,0
74247,297,144,0
96402,297,153,1
51108,297,546,0
41073,297,529,0
4027,297,300,0
79224,297,148,0
74572,297,357,1
2100,297,218,0
42475,297,746,0
9802,297,273,1
79157,297,294,0
23636,297,265,0
2239,297,1016,0
56156,297,215,0
10901,297,625,0
38435,297,230,0
23619,297,603,1
5218,297,31,0
20982,297,17,0
963,297,89,1
19937,297,47,0
34763,297,213,0
9407,297,1296,1
36411,297,185,1
24327,297,8,1
9102,297,7,1
2570,297,628,1
7117,297,250,0
3959,297,301,1
29249,297,160,0
47445,297,211,1
5679,297,475,1
73148,297,248,0
15021,297,596,0
36311,297,249,0
8140,297,175,1
3748,297,574,0
4901,297,277,0
36652,297,151,0
3023,297,198,0
1162,297,25,1
52135,297,90,1
4988,297,194,0
84431,297,100,1
29554,297,283,1
4103,297,652,0
35539,297,474,1
8327,297,448,0
1116,297,233,0
3357,297,20,1
75010,297,485,0
37206,297,174,1
14603,297,423,0
3972,297,22,1
47517,297,535,0
64864,297,465,0
1969,297,736,1
75635,297,147,0
1021,297,73,0
15108,297,24,1
4935,297,480,1
426,297,716,0
95944,297,1109,0
15778,297,742,0
36547,297,4,0
8111,297,135,1
4997,297,86,1
73276,297,181,1
16312,297,471,0
49530,297,32,1
7012,297,157,0
80755,297,208,1
45054,297,168,1
17070,297,293,0
4366,297,223,1
88201,297,724,0
41980,297,582,1
45721,297,200,0
8342,297,238,1
1287,297,432,1
18518,297,687,0
38835,297,243,0
277,297,133,1
17049,297,197,0
35494,297,1,0
18211,297,326,0
33913,297,919,0
24016,297,114,1
13473,297,272,1
76999,297,946,0
9534,298,993,1
62305,298,333,1
33259,298,588,1
2177,298,152,0
29937,298,118,1
1859,298,252,1
69034,298,427,1
7624,298,200,0
59829,298,479,1
87046,298,275,0
69093,298,546,0
40641,298,946,0
26559,298,23,1
22332,298,864,0
4129,298,432,1
28406,298,257,1
19275,298,99,0
42466,298,484,1
40109,298,168,1
74659,298,357,1
2714,298,842,1
26600,298,318,1
4276,298,151,0
5642,298,652,0
36355,298,127,1
6502,298,195,1
68146,298,121,1
52897,298,193,1
8572,298,502,1
14915,298,503,1
5816,298,498,1
65181,298,174,1
76951,298,356,0
88231,298,402,0
8430,298,286,1
98869,298,482,1
12470,298,71,1
122,298,317,1
38274,298,393,1
13630,298,28,1
21153,298,183,0
25731,298,430,1
37302,298,951,1
14217,298,507,1
49510,298,196,1
5446,298,1142,1
16375,298,178,1
37259,298,435,1
1410,298,1346,0
24089,298,194,1
13055,298,213,0
28589,298,133,0
54264,298,265,1
9477,298,651,1
30035,298,97,1
5,298,474,1
26366,298,134,1
614,298,181,1
3989,298,261,1
74013,298,9,1
20092,298,511,1
14902,298,185,0
48606,298,523,1
77326,298,742,0
38203,298,205,1
2973,298,477,1
22939,298,483,1
62048,298,210,1
57552,298,419,1
4700,298,98,1
6978,298,496,1
71559,298,125,0
1278,298,625,1
23183,298,527,1
5491,298,660,0
33742,298,530,1
18709,298,596,0
58973,298,132,1
32704,298,514,1
50133,298,284,1
5099,298,465,1
36750,298,186,1
97560,298,679,0
46600,298,423,1
7322,298,237,1
58882,298,820,1
51686,298,504,0
26948,298,1,1
41474,298,604,1
8680,298,311,0
96001,298,282,1
5723,298,172,1
2556,298,8,1
25257,298,58,1
71073,298,845,0
2529,298,91,0
11325,298,69,1
37633,298,22,1
87359,298,485,0
37746,298,866,0
67523,298,50,1
14700,298,202,0
12869,298,197,1
6297,298,144,1
42359,298,153,0
5092,298,418,1
47708,298,208,1
48841,298,88,1
54533,298,215,1
27133,298,79,1
56768,298,276,0
14572,298,274,0
8395,298,473,0
25218,298,294,0
39586,298,143,1
72051,298,204,1
36043,298,603,1
22985,298,705,1
44046,298,211,1
16598,298,203,0
71655,298,549,1
179,298,281,0
74734,298,187,1
508,298,486,0
63691,298,199,1
62905,298,526,1
20679,298,471,1
79725,299,10,1
91037,299,49,1
54706,299,153,0
32063,299,634,0
22504,299,259,0
43245,299,202,1
53872,299,99,0
19716,299,393,0
86188,299,381,0
43025,299,213,1
31713,299,58,0
36419,299,283,0
25227,299,1506,1
35660,299,647,1
34970,299,1223,0
39085,299,1226,0
5546,299,71,0
20524,299,288,0
33172,299,965,1
5727,299,137,1
8646,299,347,1
17610,299,1132,0
480,299,305,0
1633,299,588,1
31750,299,483,1
3266,299,921,0
33880,299,1507,0
64439,299,97,1
7176,299,742,1
61532,299,244,0
2166,299,971,0
20495,299,473,0
21913,299,813,1
9804,299,1020,1
40445,299,730,1
12023,299,916,0
19697,299,278,0
6576,299,367,1
14278,299,511,1
12407,299,285,1
4984,299,210,1
61629,299,435,0
40474,299,1,0
27046,299,962,1
822,299,387,0
29981,299,47,1
61515,299,313,0
21233,299,19,0
65554,299,4,0
81210,299,408,1
8486,299,208,1
150,299,955,1
3062,299,1322,0
7466,299,1021,0
16664,299,655,0
30323,299,746,1
31993,299,652,0
31438,299,129,1
81,299,229,0
10705,299,67,0
42888,299,274,0
2109,299,615,1
11142,299,509,1
16548,299,546,0
90670,299,510,1
9854,299,100,0
42872,299,531,0
15589,299,1073,1
79140,299,640,0
50521,299,55,0
9882,299,216,1
15537,299,13,1
380,299,577,0
31974,299,732,1
30106,299,538,0
27518,299,508,1
12825,299,135,1
18953,299,175,1
92992,299,1379,0
5766,299,50,1
80759,299,747,1
686,299,134,1
67836,299,515,1
19148,299,56,1
20562,299,345,1
12105,299,1119,1
14722,299,919,0
13266,299,182,0
4802,299,168,1
28113,299,529,1
74546,299,12,1
7040,299,418,1
98715,299,212,1
22,299,144,1
19155,299,170,1
55434,299,169,1
9659,299,1039,1
30367,299,498,1
7016,299,378,0
65443,299,384,0
67945,299,480,1
26945,299,1005,1
68700,299,481,0
19839,299,1214,0
18123,299,276,1
65465,299,603,0
7465,299,297,0
50741,299,60,1
63355,299,93,0
30298,299,251,1
31933,299,255,0
12239,299,115,0
19868,299,475,1
23885,299,311,1
9489,299,959,0
27909,299,1050,1
25060,299,300,1
80598,299,855,1
1356,299,240,0
154,299,111,0
15737,299,294,0
39413,299,171,1
228,299,14,1
17177,299,433,1
6948,299,501,0
12365,299,752,0
5570,299,1074,0
24188,299,88,0
46584,299,513,1
95772,299,45,0
18621,299,59,1
70248,299,1068,0
6393,299,1227,0
16748,299,173,1
20115,299,606,1
6004,299,101,0
7911,299,127,1
14509,299,724,0
46939,299,1036,0
13427,299,73,0
53211,299,154,1
33042,299,237,0
85435,299,503,1
37025,299,23,1
96002,299,61,1
56204,299,98,1
59479,299,165,1
44002,299,502,1
11676,299,482,1
60186,299,1258,0
59388,299,166,1
19256,299,607,1
28628,299,275,1
29365,299,474,1
3533,299,271,0
8371,299,485,1
72557,299,1300,0
10439,299,17,0
5398,299,270,1
14581,299,151,1
501,299,303,0
4504,299,176,1
2453,299,516,1
18335,299,543,1
20398,299,204,1
17582,299,86,1
7794,299,889,0
2134,299,641,1
11507,299,333,1
2877,299,238,1
18191,299,954,0
44004,299,402,0
6365,299,645,1
22023,299,346,0
29650,299,811,1
37044,299,25,0
10689,299,936,1
5380,299,26,1
34470,299,209,0
16180,299,143,0
41762,299,478,1
33659,299,228,0
51612,299,194,0
78114,299,597,0
94666,299,20,0
16720,299,662,1
5287,299,602,0
30694,299,1103,1
5948,299,286,1
32225,299,249,0
4626,299,174,1
41142,299,792,1
2436,299,186,0
