,user_id,item_id,rating
29021,151,566,3
27472,151,657,5
8331,151,506,4
5580,151,478,5
1525,151,58,4
27675,151,770,4
8754,151,47,3
56841,151,1269,5
16242,151,1264,4
57815,151,194,4
55446,151,606,5
27734,151,238,5
6384,151,494,4
27513,151,603,5
27496,151,275,5
36288,151,430,4
62310,151,44,4
23338,151,528,5
57293,151,956,4
94306,151,498,5
3212,151,522,5
37949,151,111,4
28197,151,378,4
53151,151,614,4
22756,151,137,5
56513,151,962,1
43647,151,748,2
72963,151,418,3
17875,151,356,2
3097,151,481,3
36829,151,381,5
28886,151,31,3
22889,151,382,4
24394,151,171,5
17500,151,51,4
29203,151,154,4
3107,151,260,1
28928,151,561,3
7167,151,425,4
5885,151,321,4
28961,151,517,2
73798,151,427,5
27312,151,549,4
17455,151,702,3
23521,151,152,3
17865,151,163,4
8279,151,1297,1
88964,151,531,3
13146,151,584,3
22961,151,86,5
22085,151,448,2
36416,151,9,4
48010,151,443,5
69506,151,686,3
12565,151,287,4
66111,151,277,4
19581,151,546,2
4571,151,175,5
91164,151,28,4
60637,151,56,4
99341,151,190,4
14840,151,699,4
10367,151,83,5
10873,151,49,3
1931,151,1298,4
81211,151,1050,4
30195,151,582,5
19605,151,1109,4
9540,151,231,1
60611,151,663,4
2628,151,490,5
99339,151,836,4
21416,151,939,4
2393,151,969,5
4979,151,357,5
91127,151,173,5
4402,151,7,4
2642,151,692,3
40365,151,408,5
9535,151,489,5
11359,151,183,3
61893,151,125,4
32289,151,132,5
32102,151,26,3
6220,151,100,3
74866,151,945,5
8598,151,417,3
25853,151,716,2
51825,151,473,4
43307,151,507,5
40733,151,195,3
31460,151,761,3
41342,151,216,4
20662,151,462,4
39219,151,1299,4
6825,151,1065,3
2520,151,15,4
7696,151,972,4
14885,151,451,5
18711,151,420,5
4383,151,405,3
84889,151,143,5
10577,151,172,5
6214,151,464,4
2508,151,186,4
81006,151,491,4
1138,151,747,3
10670,151,732,4
7549,151,114,5
18175,151,461,4
2757,151,162,5
30590,151,198,4
13562,151,654,4
35012,151,50,5
46246,151,133,5
1289,151,12,5
70537,151,611,4
60421,151,4,5
14680,151,164,5
25157,151,230,3
13551,151,121,5
18293,151,432,5
35015,151,499,5
5655,151,196,4
71189,151,436,3
21063,151,98,4
1399,151,919,5
2690,151,429,5
4788,151,826,1
40189,151,469,1
59040,151,168,5
51179,151,470,3
34235,151,492,3
74785,151,174,5
5958,151,213,5
2476,151,402,3
2819,151,480,5
97403,151,380,5
20898,151,483,5
35135,151,488,4
7924,151,675,2
4845,151,300,4
20072,151,209,4
9620,151,736,4
1282,151,835,5
39279,151,661,4
34117,151,847,5
58786,151,222,5
59270,151,208,4
42232,151,265,5
16519,151,633,5
4532,151,66,4
13944,151,659,5
9298,151,837,4
35081,151,81,5
37215,151,523,5
7228,151,223,5
2041,151,387,5
54772,151,652,5
1472,151,929,3
1995,151,89,5
32472,151,474,5
5760,151,486,5
74824,151,629,4
1555,151,372,5
97250,151,705,5
25583,151,1203,5
99613,151,559,2
17950,151,1113,4
91678,151,664,5
4639,151,435,4
3577,151,529,5
19240,151,729,4
37122,151,516,5
32045,151,215,3
24949,151,70,4
69540,151,805,4
5932,151,709,5
32004,151,609,4
39960,151,953,5
20486,151,627,2
34564,151,512,5
85247,151,124,5
46395,151,82,3
96138,151,73,4
21815,151,69,4
33911,151,147,2
34472,151,211,5
50835,151,487,5
49315,151,33,5
12196,151,660,4
29610,151,638,5
8604,151,505,5
21750,151,52,5
14973,151,482,4
98028,151,1041,3
9704,151,503,3
5399,151,655,4
21827,151,476,3
1806,151,317,5
10410,151,411,4
24992,151,181,5
2557,151,210,4
18623,151,189,5
4696,151,813,4
13797,151,792,4
423,151,197,5
5599,151,328,3
29859,151,845,4
4365,151,228,5
20604,151,1286,5
13792,151,227,5
4895,151,755,3
20602,151,136,4
39809,151,88,5
44327,151,628,5
35457,151,504,4
534,151,176,2
59740,151,302,3
9499,151,1197,5
6360,151,224,5
14291,151,1044,2
5822,151,274,5
7657,151,419,3
43917,151,93,5
85392,151,301,4
9178,151,65,4
31775,151,204,4
3630,152,25,3
52427,152,781,5
31103,152,49,5
5479,152,866,5
72408,152,294,4
1368,152,111,5
46287,152,871,3
7843,152,966,5
41367,152,21,3
22439,152,410,4
3921,152,132,5
22410,152,215,5
46213,152,1136,5
6732,152,255,5
83089,152,319,2
33705,152,549,4
9046,152,204,4
1961,152,412,2
27860,152,161,5
6368,152,220,5
30804,152,794,5
26363,152,504,4
51266,152,411,4
93590,152,1035,4
20963,152,1054,1
16506,152,22,5
80142,152,944,4
83904,152,401,3
39826,152,527,4
40233,152,1300,4
30497,152,274,5
64833,152,596,2
40588,152,66,5
92512,152,451,5
22518,152,371,4
18268,152,483,5
28352,152,15,5
11557,152,67,5
33827,152,117,4
9162,152,241,4
35792,152,632,4
22982,152,120,2
14085,152,80,5
19795,152,157,5
90152,152,660,5
3541,152,272,5
45427,152,153,4
94020,152,559,1
24926,152,69,5
1032,152,685,5
23277,152,71,5
28923,152,785,5
34006,152,402,5
9527,152,162,5
51946,152,423,5
57679,152,740,4
52945,152,155,5
10251,152,191,5
27711,152,275,4
45068,152,173,5
13132,152,151,4
584,152,301,3
70251,152,763,5
5893,152,98,2
78191,152,367,3
50884,152,278,4
10490,152,699,5
7816,152,790,5
13804,152,286,5
4893,152,780,5
5916,152,167,5
51887,152,739,5
29022,152,354,3
43367,152,8,5
86122,152,568,5
46840,152,284,5
34698,152,1053,5
56136,152,775,4
22830,152,1041,5
6744,152,1028,5
21717,152,234,4
3962,152,97,5
36543,152,692,5
3788,152,716,5
3105,152,147,3
4574,152,125,5
64725,152,724,5
21790,152,783,4
76473,152,393,5
51467,152,143,5
55909,152,280,5
36875,152,133,5
74350,152,283,4
23848,152,237,5
13749,152,313,4
54178,152,778,3
27552,152,720,5
67076,152,88,5
48951,152,121,5
23900,152,1301,5
12143,152,51,4
12421,152,1014,2
31837,152,364,4
75497,152,33,5
10651,152,845,3
36260,152,487,5
36356,153,258,5
7202,153,678,2
1102,153,174,1
16361,153,323,2
25368,153,50,1
99005,153,187,2
42002,153,325,2
42355,153,181,1
17437,153,510,3
8131,153,127,3
7674,153,64,5
73661,153,568,4
43636,153,182,5
49861,153,172,1
13850,153,56,5
15929,153,216,2
8068,153,22,2
22524,153,294,2
43237,153,357,5
12670,153,321,3
52319,153,79,5
28207,153,265,4
89883,153,322,3
7787,154,50,5
14373,154,462,3
51085,154,238,5
2590,154,488,4
39508,154,642,3
1232,154,242,3
50402,154,258,3
4535,154,286,4
7781,154,182,5
315,154,357,4
7335,154,202,3
18701,154,708,4
16411,154,89,5
20793,154,474,5
77468,154,185,5
3938,154,484,4
42059,154,324,2
34465,154,651,4
66694,154,200,5
18818,154,527,4
39510,154,61,4
95829,154,172,4
2811,154,302,4
62369,154,222,2
19642,154,414,4
28620,154,482,4
24182,154,919,4
19339,154,135,5
74105,154,187,5
50015,154,515,4
18976,154,479,4
16759,154,143,3
28831,154,191,4
33189,154,174,5
1723,154,289,2
38565,154,945,3
7647,154,333,3
8179,154,480,5
7128,154,806,4
45321,154,211,4
11794,154,640,5
85577,154,475,4
80588,154,641,5
41660,154,197,5
94942,154,523,5
2904,154,175,5
4792,154,137,3
93061,154,152,4
33084,154,874,3
25815,154,288,3
74681,154,496,3
167,155,323,2
6133,155,328,2
7003,155,319,3
12371,155,324,2
99178,155,245,2
47836,155,331,3
91646,155,322,2
98104,155,872,3
3766,155,321,4
18249,155,292,3
2895,155,988,2
74006,155,306,5
23227,155,990,3
5832,155,294,3
39613,155,288,3
10143,155,286,4
40422,155,327,2
60448,155,326,2
34482,155,332,2
81096,155,300,2
3146,155,748,2
6564,155,325,2
11553,156,124,3
15501,156,197,5
5693,156,205,3
26758,156,178,5
33341,156,83,3
89428,156,77,2
2602,156,276,3
6535,156,12,3
17034,156,318,4
16041,156,22,3
9225,156,211,4
22216,156,357,4
56801,156,86,4
97943,156,646,4
79628,156,480,5
763,156,661,4
40743,156,806,3
7538,156,192,4
7930,156,137,4
87200,156,528,4
86805,156,9,4
33483,156,772,3
31963,156,187,5
91977,156,100,4
45560,156,515,3
12248,156,346,3
73208,156,655,3
18006,156,11,2
25809,156,651,4
42696,156,510,4
1498,156,641,5
11984,156,180,5
18807,156,48,4
8095,156,317,4
6594,156,64,3
72467,156,157,4
4758,156,58,4
29332,157,289,4
20340,157,476,1
53735,157,111,3
4051,157,150,5
12560,157,1283,2
97878,157,475,3
17774,157,147,5
21843,157,1051,4
6448,157,273,5
4012,157,748,2
91320,157,1016,5
16479,157,293,5
88434,157,244,5
29787,157,269,4
5785,157,127,5
88454,157,235,5
19396,157,508,5
3700,157,283,4
35,157,274,4
2113,157,250,1
2850,157,405,3
17998,157,1258,5
24735,157,290,4
31981,157,313,5
22263,157,50,4
7844,157,740,2
49630,157,120,1
52161,157,118,2
30848,157,685,3
25351,157,100,5
25812,157,934,2
10434,157,137,5
32414,157,286,5
21402,157,255,3
8719,157,3,3
12883,157,1302,5
30499,157,117,5
32893,157,340,5
3197,157,1132,3
11153,157,1,5
35200,157,410,4
40975,157,597,3
15743,157,93,3
26892,157,1244,3
6876,157,407,4
97341,157,258,3
52316,157,276,4
18939,157,268,5
39390,157,515,5
563,157,25,3
7810,157,298,4
36765,158,55,4
737,158,665,2
13657,158,273,3
9553,158,825,4
43371,158,226,3
24427,158,209,5
11818,158,403,4
9710,158,176,4
23432,158,118,5
10039,158,149,3
6311,158,68,3
89968,158,294,1
11887,158,803,3
31855,158,92,4
19747,158,124,4
41580,158,367,4
1968,158,72,3
17208,158,472,3
4793,158,144,4
14007,158,137,5
71018,158,385,3
1529,158,510,3
3880,158,79,4
27828,158,652,4
23618,158,745,4
80590,158,195,5
50225,158,283,5
33737,158,694,5
13697,158,593,4
5393,158,525,5
68901,158,302,4
63225,158,217,5
93526,158,4,4
34215,158,744,4
33346,158,111,4
18765,158,204,4
1604,158,770,5
33311,158,53,1
16537,158,216,3
91295,158,70,4
2371,158,85,4
297,158,177,4
67978,158,651,5
32128,158,544,2
27608,158,194,5
25041,158,684,3
16652,158,116,5
5507,158,809,3
33332,158,221,2
16926,158,433,3
98432,158,125,3
2190,158,190,5
53356,158,188,4
4881,158,8,5
27644,158,399,3
10113,158,229,3
18937,158,154,4
45081,158,866,2
37553,158,202,5
47499,158,325,4
88520,158,290,4
54755,158,10,4
60839,158,174,5
26211,158,293,4
49567,158,29,3
23143,158,96,4
3787,158,38,4
11521,158,286,4
98639,158,230,2
23335,158,275,5
15681,158,183,3
14223,158,373,2
71061,158,208,5
2187,158,1011,4
56844,158,823,2
17120,158,172,4
72018,158,648,5
80342,158,1303,3
60056,158,1047,4
18896,158,235,1
5345,158,580,4
70151,158,107,3
28729,158,129,5
5673,158,100,5
3056,158,1,4
37398,158,187,5
8116,158,11,4
58529,158,810,4
24856,158,89,5
17731,158,117,3
6973,158,277,4
834,158,1098,4
44259,158,1016,3
83641,158,514,3
21808,158,570,3
38648,158,742,4
7916,158,566,3
2624,158,414,4
78460,158,22,5
10588,158,50,4
42143,158,231,2
12350,158,731,2
18464,158,184,3
1268,158,24,4
35225,158,450,3
65060,158,686,5
29308,158,985,4
8712,158,182,5
20677,158,797,3
9417,158,163,4
34696,158,181,3
85784,158,83,5
21498,158,659,5
1157,158,128,2
48890,158,284,5
30615,158,250,4
18273,158,410,3
42564,158,455,4
45864,158,227,2
14970,158,127,5
85950,158,298,3
66479,158,518,4
65436,158,56,5
51274,158,121,4
54621,158,233,3
25865,158,39,5
44749,158,1067,4
30808,158,123,3
13295,158,82,5
35090,158,252,3
68466,158,978,3
17630,158,516,5
59051,158,511,5
8524,158,550,3
21778,158,798,4
12081,158,244,4
13232,158,636,4
22407,158,168,5
96838,158,7,5
10081,158,62,5
52419,158,471,4
87142,158,285,5
45327,158,408,5
20858,158,173,5
40883,158,583,3
41323,158,238,5
59341,158,232,3
41065,158,576,4
3438,158,271,4
5042,158,42,3
1716,158,241,4
17452,158,435,5
76230,158,210,4
58278,158,562,4
17505,158,530,4
97949,158,431,5
22977,158,546,3
18132,158,239,3
20435,158,430,5
3590,158,483,5
762,158,729,3
18591,158,148,4
3100,158,568,4
50831,158,161,2
6150,158,228,5
17769,158,502,4
18126,158,186,3
95343,158,709,5
15094,158,222,3
57983,158,449,2
20381,158,20,4
22348,158,120,1
58344,158,175,4
52128,159,829,4
2019,159,127,5
68562,159,299,3
19680,159,412,3
18054,159,310,5
30965,159,96,4
33585,159,126,5
10105,159,748,3
93310,159,1132,5
47519,159,948,2
87230,159,322,5
16251,159,411,3
6167,159,1002,3
5440,159,237,3
2376,159,685,4
3842,159,815,3
8333,159,225,4
12581,159,872,1
73822,159,591,4
21664,159,260,2
85586,159,118,4
80012,159,298,5
90512,159,597,5
21370,159,588,2
77805,159,293,4
87992,159,358,1
88132,159,845,1
46658,159,405,5
27272,159,72,3
736,159,1028,5
9079,159,881,1
49268,159,25,5
4814,159,328,3
35853,159,1013,4
16791,159,121,3
22158,159,1278,3
4906,159,930,4
6275,159,831,2
96119,159,9,3
64508,159,866,5
43505,159,876,2
54220,159,988,3
53742,159,67,1
97457,159,932,3
20339,159,273,5
77732,159,125,5
99374,159,288,3
2148,159,1037,2
11076,159,1025,2
94355,159,1254,1
44567,159,476,5
16389,159,117,5
34221,159,1049,4
90741,159,15,5
11778,159,220,5
21003,159,832,3
8907,159,245,5
24948,159,333,5
3279,159,259,4
6678,159,451,5
20732,159,24,5
10456,159,103,1
39173,159,195,3
16953,159,289,2
24934,159,243,4
4308,159,323,4
27619,159,319,1
20180,159,918,4
9408,159,678,5
55851,159,1048,3
49374,159,1258,1
6375,159,871,4
40367,159,7,5
3644,159,249,4
20698,159,595,5
11841,159,471,4
78714,159,880,1
7470,159,546,4
41229,159,1023,2
74394,159,873,2
75120,159,291,4
26102,159,274,3
83395,159,1152,4
9423,159,286,1
45983,159,628,3
8264,159,877,3
23177,159,1095,5
22360,159,294,4
86034,159,1012,5
3950,159,111,4
45820,159,301,2
78666,159,272,5
55670,159,1014,4
63030,159,1221,5
83156,159,254,3
41510,159,326,3
68646,159,130,1
44725,159,276,5
78919,159,742,2
14235,159,1190,5
54522,159,1092,2
42460,159,364,1
39523,159,255,3
46952,159,250,3
4854,159,258,4
53205,159,456,3
16208,159,756,4
12745,160,161,3
60578,160,955,4
7698,160,4,4
26674,160,671,5
1917,160,56,5
18990,160,50,4
1500,160,430,5
13806,160,604,4
90110,160,325,3
44127,160,589,3
74529,160,129,4
18950,160,1,4
47796,160,276,5
26982,160,410,4
21135,160,169,4
80181,160,408,4
6636,160,21,1
13226,160,24,5
35661,160,15,2
58275,160,61,4
76682,160,157,5
17773,160,544,4
5451,160,1019,5
89327,160,9,3
13243,160,693,5
43451,160,285,4
6746,160,175,4
17040,160,137,4
33451,160,293,5
86642,160,288,5
30274,160,508,5
29,160,234,5
99500,160,127,5
10743,160,109,2
21697,160,182,5
40378,160,514,4
919,160,462,4
43087,160,825,2
19546,160,864,1
26838,160,248,5
37692,160,240,4
1966,160,117,4
44022,160,483,5
12707,160,463,4
19416,160,969,1
15201,160,475,5
39012,160,153,3
16017,160,564,3
17201,160,23,5
17544,160,7,3
12823,160,1223,4
52830,160,237,3
94737,160,488,5
85738,160,832,1
5962,160,79,4
32342,160,933,3
38984,160,151,4
436,160,460,2
6689,160,432,3
71577,160,11,4
14134,160,228,2
108,160,174,5
31139,160,282,4
18874,160,603,4
29617,160,201,5
10418,160,484,5
42637,160,461,5
8520,160,209,4
30955,160,1197,4
2231,160,187,5
45815,160,211,4
19255,160,1016,4
38375,160,192,5
59720,160,150,4
88144,160,302,5
27862,160,202,4
23045,160,13,4
59697,160,1134,4
196,160,719,3
12232,160,926,2
56903,160,497,4
11264,160,118,3
7525,160,762,3
29461,160,770,4
20266,160,405,3
39951,160,195,4
88394,160,250,4
20584,160,844,3
34426,160,185,5
66850,160,213,4
20619,160,640,3
23230,160,100,5
3093,160,3,3
19242,160,1073,4
27383,160,455,4
10712,160,32,5
74238,160,458,5
4912,160,126,3
28445,160,474,4
17631,160,230,2
12201,160,123,4
83990,160,628,3
98910,160,952,4
13998,160,447,4
79346,160,55,4
156,160,135,4
14677,160,328,3
5444,160,124,4
24706,160,1012,5
38522,160,168,4
25761,160,273,5
37626,160,763,4
5091,160,93,5
26227,160,531,5
81617,160,59,4
49303,160,1142,5
19982,160,412,3
40192,160,922,5
1349,160,160,5
18869,160,218,4
4353,161,582,1
836,161,48,1
57190,161,315,5
34941,161,483,3
43148,161,1117,3
26420,161,435,2
42656,161,272,5
1927,161,162,2
30100,161,50,2
6585,161,213,2
6333,161,56,3
18109,161,191,2
51405,161,284,3
29754,161,22,2
39023,161,100,4
40683,161,640,2
53962,161,210,2
55777,161,69,4
26849,161,181,2
78360,161,194,1
8551,161,274,2
31924,161,132,1
57142,161,15,2
18569,161,276,5
49361,161,486,1
7567,161,523,3
40955,161,204,2
3034,161,174,2
82082,161,177,2
8169,161,127,3
33953,161,133,2
1240,161,168,1
18782,161,135,2
16105,161,1266,2
217,161,202,5
42586,161,428,3
27037,161,186,4
1463,161,898,3
1570,161,98,4
87152,161,225,1
8006,161,286,2
71831,161,197,3
17991,161,508,2
53322,161,316,5
17981,161,187,3
24433,161,265,2
20126,161,309,2
5223,161,654,3
67700,161,70,3
92305,161,118,2
56788,161,487,3
39582,161,496,3
34336,161,473,1
5162,161,14,4
11286,161,215,2
939,161,318,3
67166,161,929,1
32958,161,257,3
21700,162,508,5
33725,162,208,3
7294,162,117,4
16592,162,943,4
13623,162,628,4
67713,162,179,3
37350,162,105,2
45939,162,237,4
2918,162,742,4
33777,162,1,4
16079,162,597,4
77283,162,474,3
16769,162,1012,4
3624,162,685,3
10831,162,544,4
70465,162,826,3
3110,162,121,4
4713,162,222,4
91842,162,294,3
6442,162,50,5
7242,162,151,3
60581,162,7,3
91,162,25,4
37443,162,358,3
2387,162,181,4
16240,162,710,4
90541,162,28,4
23272,162,11,4
6414,162,174,4
4076,162,230,2
77752,162,55,3
25645,162,144,3
20806,162,1011,4
5975,162,42,3
4651,162,298,4
73457,162,122,2
46560,162,79,4
56516,162,147,4
14745,162,254,3
1345,162,1019,4
41964,162,403,3
3862,162,1047,5
18210,163,347,4
14635,163,318,4
10800,163,98,4
80286,163,326,3
9393,163,64,4
3732,163,288,3
33882,163,301,3
42639,163,357,4
28437,163,272,4
13156,163,286,3
14676,163,216,3
11141,163,234,3
36684,163,300,3
76834,163,316,5
26299,163,433,1
99280,163,202,3
35151,163,269,3
12180,163,97,4
36104,163,879,2
42881,163,28,3
45233,163,305,2
5271,163,56,4
37329,163,258,4
10146,164,926,2
3518,164,597,4
97443,164,328,5
11990,164,619,4
715,164,620,3
77954,164,826,4
32422,164,515,4
46393,164,405,5
4752,164,689,5
15799,164,276,3
1168,164,281,4
15089,164,748,5
5894,164,313,5
33838,164,291,5
2614,164,299,4
60938,164,407,2
13704,164,823,4
52833,164,472,5
50440,164,307,5
6863,164,984,4
36047,164,298,3
48069,164,222,4
6625,164,125,5
34643,164,326,3
12006,164,181,5
34666,164,934,5
1576,164,685,5
30951,164,411,2
31840,164,100,5
5494,164,458,4
51675,164,751,4
28811,164,866,5
35161,164,742,5
32889,164,717,3
54838,164,471,5
35039,164,342,2
94303,164,690,4
61192,164,678,4
10817,164,300,5
92055,164,248,4
12578,164,323,4
10938,164,118,5
10647,164,331,5
70889,164,329,4
22179,164,258,5
1355,164,930,4
33228,164,1016,3
6905,164,245,5
1980,164,117,5
13121,164,333,5
22640,164,845,3
23986,164,293,4
46675,164,282,5
40198,164,252,4
18984,164,237,2
7165,164,148,5
19498,164,1025,4
6418,164,322,4
61141,164,825,4
71728,164,9,4
521,164,406,2
17100,164,121,5
28672,164,370,5
8825,165,419,4
2547,165,325,4
689,165,216,4
13111,165,332,4
84881,165,432,5
10169,165,69,3
60458,165,328,3
78261,165,326,5
89678,165,202,4
64192,165,127,4
1667,165,288,2
99570,165,223,4
3033,165,258,5
51979,165,318,5
50372,165,169,5
1255,165,372,5
23659,165,15,5
11166,165,181,5
63397,165,174,4
24193,165,222,5
11405,165,651,5
24101,165,176,4
69270,165,156,3
25407,165,270,4
21741,165,500,3
64279,165,187,3
81929,165,1119,3
42372,165,260,3
5435,165,304,3
18118,165,91,4
24715,166,294,3
105,166,328,5
5096,166,288,3
21099,166,751,4
52117,166,313,5
71368,166,315,3
42725,166,347,5
13917,166,894,4
79295,166,687,1
4,166,346,1
22605,166,984,5
9234,166,343,4
38085,166,243,3
17598,166,748,2
8876,166,258,4
31760,166,286,1
11617,166,300,5
3200,166,322,5
14204,166,323,5
68460,166,688,3
14541,167,1307,2
21,167,486,4
87648,167,641,4
87765,167,184,1
44608,167,288,3
83485,167,137,5
73223,167,1200,4
5918,167,1147,4
44296,167,83,5
34617,167,1225,3
18579,167,204,4
66,167,232,1
94090,167,465,5
44857,167,237,4
10318,167,136,4
10470,167,133,5
83473,167,86,4
9363,167,1309,1
11716,167,126,3
2244,167,364,3
802,167,659,4
2881,167,392,1
25936,167,96,5
65920,167,554,1
86217,167,216,4
25967,167,478,5
58144,167,831,3
45315,167,512,5
96881,167,1125,5
24600,167,726,1
61804,167,493,4
18244,167,568,3
7028,167,698,4
52598,167,99,4
75408,167,606,4
58860,167,615,5
26058,167,435,5
26065,167,1304,4
11975,167,73,2
20991,167,1308,1
16735,167,290,3
11393,167,733,2
24458,167,225,3
57873,167,241,5
7857,167,1126,5
19053,167,949,1
33447,167,521,5
4886,167,222,4
3574,167,404,3
4816,167,48,1
10806,167,169,1
3774,167,1306,5
17198,167,1305,1
26313,167,240,1
11938,167,1310,3
49740,167,238,4
33767,167,8,5
47737,167,735,4
19218,167,719,1
4694,167,675,1
25414,167,318,5
45399,167,655,4
50634,167,673,4
81547,167,674,2
41068,167,530,5
49353,167,513,4
18928,167,235,3
13970,167,381,5
3894,167,603,4
19050,168,259,2
21024,168,125,4
28362,168,294,4
5559,168,409,4
99356,168,1051,4
112,168,151,5
64716,168,118,4
44445,168,225,5
1561,168,1278,3
3907,168,235,2
9295,168,258,4
74370,168,546,3
16166,168,819,4
15154,168,222,5
21894,168,121,4
8614,168,7,1
77849,168,273,4
9163,168,748,2
765,168,866,5
12315,168,1047,2
57748,168,744,5
4224,168,1197,5
4207,168,596,4
85204,168,845,4
9959,168,117,5
14927,168,100,4
9730,168,472,3
5788,168,1016,5
1631,168,274,4
2962,168,284,2
48530,168,313,5
44919,168,1012,5
10140,168,257,5
30845,168,678,1
63449,168,458,1
60134,168,763,2
45538,168,280,4
61502,168,473,2
5697,168,988,2
60114,168,1,5
32149,168,325,1
24901,168,275,3
12451,168,323,3
9450,168,123,3
70269,168,931,3
34551,168,685,3
98311,168,924,2
50687,168,252,1
23389,168,126,5
16469,168,281,2
75063,168,276,1
18582,168,619,3
39514,168,291,4
9548,168,25,5
89356,168,1028,2
18789,168,742,5
28234,168,871,3
14517,168,282,5
20041,168,9,1
11273,168,288,1
20043,168,930,3
15488,168,15,5
5014,168,411,1
3418,168,255,1
4084,168,295,4
83721,168,181,4
48914,168,405,4
31096,168,597,3
52793,168,300,5
25578,169,684,5
40551,169,204,3
47570,169,50,5
5359,169,879,5
20358,169,211,5
6893,169,181,5
37319,169,300,5
74136,169,199,4
5997,169,603,5
33776,169,243,3
66045,169,538,4
4576,169,174,4
84287,169,525,3
9698,169,260,1
6271,169,172,5
20919,169,213,5
5140,169,429,3
25289,169,495,3
10979,169,127,4
64829,169,443,4
10065,169,133,4
77920,169,606,5
37861,169,258,5
27684,169,331,5
16011,169,705,5
17196,169,234,4
76335,169,482,3
47058,169,683,3
47092,169,134,5
4234,169,301,4
24065,169,483,3
12353,169,604,4
42684,169,321,3
36069,169,480,4
8829,169,308,3
43404,169,499,3
22526,169,498,3
11748,170,881,3
3209,170,245,5
24478,170,326,5
2132,170,299,3
36833,170,687,3
75973,170,294,3
47035,170,258,3
84810,170,300,5
25734,170,323,3
26201,170,348,3
56539,170,876,3
7648,170,333,4
41090,170,304,4
33379,170,988,3
24729,170,984,5
327,170,749,5
32912,170,259,3
39006,170,322,5
75331,170,678,4
4787,170,328,3
1619,170,292,5
20094,170,288,3
31791,171,315,4
43071,171,354,3
22793,171,887,4
48073,171,304,3
8448,171,327,4
619,171,292,4
93532,171,272,5
67746,171,270,4
38248,171,906,3
12793,171,302,4
53571,171,286,3
90063,171,326,2
26890,171,258,4
14393,171,313,4
41720,171,346,4
12924,171,344,3
63393,171,288,2
43231,171,303,4
22081,171,340,3
11726,171,1022,3
15107,171,268,4
6503,171,245,3
40780,171,305,2
21765,171,262,4
52676,171,310,4
51720,171,269,4
45579,171,690,3
16342,171,306,3
15355,172,1172,3
1141,172,220,4
9311,172,478,3
64948,172,23,3
17767,172,483,3
24259,172,606,3
50964,172,124,4
1350,172,580,4
9878,172,183,5
15305,172,178,3
11016,172,582,4
1739,172,462,3
11219,172,430,3
47271,172,425,1
52695,172,463,4
16940,172,514,3
28399,172,772,1
66282,172,642,4
4101,172,603,3
22010,172,612,3
6851,172,697,3
6898,172,657,3
169,172,177,4
2774,172,488,3
11534,172,1134,2
75824,172,428,4
8243,172,485,3
24411,173,305,5
11465,173,1265,3
43364,173,299,4
15316,173,880,4
59842,173,327,5
51456,173,303,5
22647,173,321,4
850,173,328,5
67110,173,326,5
46042,173,324,5
26360,173,690,5
47306,173,334,4
33711,173,306,5
21932,173,331,4
24075,173,874,4
19003,173,879,5
38003,173,937,4
11091,173,242,5
2406,173,286,5
86006,173,258,4
49996,173,995,5
98196,173,245,4
19843,173,268,4
7565,173,294,5
60273,173,259,3
17081,173,678,3
3930,173,300,4
40801,173,687,1
57087,173,332,4
2601,173,323,5
4053,173,322,4
84319,173,881,3
74186,173,329,4
31552,173,302,5
22677,173,269,4
5245,173,938,3
641,173,289,4
77876,173,262,4
13450,173,292,5
51297,173,319,4
72646,173,301,5
9397,173,260,4
36963,173,984,4
37781,174,151,3
12214,174,1032,3
37301,174,15,5
16728,174,67,1
3167,174,396,1
8404,174,196,5
7736,174,332,5
38996,174,69,5
10170,174,288,3
61170,174,709,4
5769,174,823,4
99172,174,168,1
12490,174,423,2
16846,174,762,5
39530,174,340,5
24844,174,12,5
99385,174,88,5
3325,174,41,1
43822,174,126,5
44783,174,721,2
7289,174,393,4
46597,174,905,3
97223,174,1017,2
24199,174,269,5
17899,174,768,1
62587,174,724,5
8235,174,1001,1
22753,174,953,5
2366,174,160,5
1237,174,402,5
43850,174,178,5
11670,174,21,1
19355,174,476,4
45843,174,371,5
7483,174,412,1
17932,174,216,5
20847,174,388,1
41049,174,246,5
69527,174,215,5
20944,174,742,4
441,174,315,5
45879,174,244,4
18887,174,122,1
62484,174,1311,3
8358,174,49,4
23588,174,239,4
74869,174,65,5
24593,174,451,5
16883,174,13,3
56689,174,716,5
18643,174,138,1
12580,174,293,5
75109,174,240,1
20348,174,158,2
22066,174,1,3
20519,174,1074,4
20363,174,433,5
38135,174,31,4
7471,174,312,5
98008,174,1313,4
56826,174,1086,5
57589,174,155,4
71039,174,407,1
7527,174,1254,1
24522,174,1035,4
2518,174,471,5
21592,174,238,5
20634,174,722,4
18459,174,272,5
23284,174,221,4
6136,174,117,5
8067,174,333,4
25133,174,364,1
18844,174,597,3
43626,174,763,1
46715,174,70,5
10376,174,248,5
18804,174,347,4
3281,174,699,5
63748,174,1091,3
16853,174,1041,5
93476,174,202,5
18482,174,1139,2
12469,174,14,5
20699,174,846,5
20065,174,723,5
40852,174,546,3
18232,174,56,5
10837,174,1033,1
71551,174,951,1
5577,174,902,3
3370,174,1014,3
6721,174,369,1
42805,174,871,1
9893,174,1053,5
66143,174,648,5
8841,174,118,2
